frame_num,frame_path,timestamp_ms,label,swing_type,swing_id,distance_ms
365,frame_0365.jpg,72800,background,0,,
366,frame_0366.jpg,73000,background,0,,
367,frame_0367.jpg,73200,background,0,,
368,frame_0368.jpg,73400,background,0,,
369,frame_0369.jpg,73600,background,0,,
370,frame_0370.jpg,73800,background,0,,
371,frame_0371.jpg,74000,background,0,,
372,frame_0372.jpg,74200,background,0,,
373,frame_0373.jpg,74400,background,0,,
374,frame_0374.jpg,74600,background,0,,
375,frame_0375.jpg,74800,background,0,,
376,frame_0376.jpg,75000,background,0,,
377,frame_0377.jpg,75200,background,0,,
378,frame_0378.jpg,75400,background,0,,
379,frame_0379.jpg,75600,background,0,,
380,frame_0380.jpg,75800,background,0,,
381,frame_0381.jpg,76000,background,0,,
382,frame_0382.jpg,76200,background,0,,
383,frame_0383.jpg,76400,background,0,,
384,frame_0384.jpg,76600,background,0,,
385,frame_0385.jpg,76800,background,0,,
386,frame_0386.jpg,77000,background,0,,
387,frame_0387.jpg,77200,background,0,,
388,frame_0388.jpg,77400,background,0,,
389,frame_0389.jpg,77600,background,0,,
390,frame_0390.jpg,77800,background,0,,
391,frame_0391.jpg,78000,background,0,,
392,frame_0392.jpg,78200,background,0,,
393,frame_0393.jpg,78400,background,0,,
394,frame_0394.jpg,78600,background,0,,
395,frame_0395.jpg,78800,background,0,,
396,frame_0396.jpg,79000,background,0,,
397,frame_0397.jpg,79200,background,0,,
398,frame_0398.jpg,79400,background,0,,
399,frame_0399.jpg,79600,background,0,,
400,frame_0400.jpg,79800,background,0,,
401,frame_0401.jpg,80000,background,0,,
402,frame_0402.jpg,80200,background,0,,
403,frame_0403.jpg,80400,background,0,,
404,frame_0404.jpg,80600,background,0,,
405,frame_0405.jpg,80800,background,0,,
406,frame_0406.jpg,81000,background,0,,
407,frame_0407.jpg,81200,background,0,,
408,frame_0408.jpg,81400,background,0,,
409,frame_0409.jpg,81600,background,0,,
410,frame_0410.jpg,81800,background,0,,
411,frame_0411.jpg,82000,background,0,,
412,frame_0412.jpg,82200,background,0,,
413,frame_0413.jpg,82400,background,0,,
414,frame_0414.jpg,82600,background,0,,
415,frame_0415.jpg,82800,background,0,,
416,frame_0416.jpg,83000,background,0,,
417,frame_0417.jpg,83200,background,0,,
418,frame_0418.jpg,83400,background,0,,
419,frame_0419.jpg,83600,background,0,,
420,frame_0420.jpg,83800,background,0,,
421,frame_0421.jpg,84000,background,0,,
422,frame_0422.jpg,84200,background,0,,
423,frame_0423.jpg,84400,background,0,,
424,frame_0424.jpg,84600,background,0,,
425,frame_0425.jpg,84800,background,0,,
426,frame_0426.jpg,85000,background,0,,
427,frame_0427.jpg,85200,background,0,,
428,frame_0428.jpg,85400,background,0,,
429,frame_0429.jpg,85600,background,0,,
430,frame_0430.jpg,85800,background,0,,
431,frame_0431.jpg,86000,background,0,,
432,frame_0432.jpg,86200,background,0,,
433,frame_0433.jpg,86400,background,0,,
434,frame_0434.jpg,86600,background,0,,
435,frame_0435.jpg,86800,background,0,,
436,frame_0436.jpg,87000,background,0,,
437,frame_0437.jpg,87200,background,0,,
438,frame_0438.jpg,87400,background,0,,
439,frame_0439.jpg,87600,background,0,,
440,frame_0440.jpg,87800,background,0,,
441,frame_0441.jpg,88000,background,0,,
442,frame_0442.jpg,88200,background,0,,
443,frame_0443.jpg,88400,background,0,,
444,frame_0444.jpg,88600,background,0,,
445,frame_0445.jpg,88800,background,0,,
446,frame_0446.jpg,89000,background,0,,
447,frame_0447.jpg,89200,background,0,,
448,frame_0448.jpg,89400,background,0,,
449,frame_0449.jpg,89600,background,0,,
450,frame_0450.jpg,89800,background,0,,
451,frame_0451.jpg,90000,background,0,,
452,frame_0452.jpg,90200,background,0,,
453,frame_0453.jpg,90400,serve,3,19535,400
454,frame_0454.jpg,90600,serve,3,19535,200
455,frame_0455.jpg,90800,serve,3,19535,0
456,frame_0456.jpg,91000,serve,3,19535,200
457,frame_0457.jpg,91200,serve,3,19535,400
458,frame_0458.jpg,91400,background,0,,
459,frame_0459.jpg,91600,background,0,,
460,frame_0460.jpg,91800,background,0,,
461,frame_0461.jpg,92000,background,0,,
462,frame_0462.jpg,92200,background,0,,
463,frame_0463.jpg,92400,background,0,,
464,frame_0464.jpg,92600,background,0,,
465,frame_0465.jpg,92800,background,0,,
466,frame_0466.jpg,93000,background,0,,
467,frame_0467.jpg,93200,background,0,,
468,frame_0468.jpg,93400,background,0,,
469,frame_0469.jpg,93600,background,0,,
470,frame_0470.jpg,93800,background,0,,
471,frame_0471.jpg,94000,background,0,,
472,frame_0472.jpg,94200,background,0,,
473,frame_0473.jpg,94400,background,0,,
474,frame_0474.jpg,94600,background,0,,
475,frame_0475.jpg,94800,background,0,,
476,frame_0476.jpg,95000,background,0,,
477,frame_0477.jpg,95200,background,0,,
478,frame_0478.jpg,95400,background,0,,
479,frame_0479.jpg,95600,background,0,,
480,frame_0480.jpg,95800,background,0,,
481,frame_0481.jpg,96000,background,0,,
482,frame_0482.jpg,96200,background,0,,
483,frame_0483.jpg,96400,background,0,,
484,frame_0484.jpg,96600,background,0,,
485,frame_0485.jpg,96800,background,0,,
486,frame_0486.jpg,97000,background,0,,
487,frame_0487.jpg,97200,background,0,,
488,frame_0488.jpg,97400,background,0,,
489,frame_0489.jpg,97600,background,0,,
490,frame_0490.jpg,97800,background,0,,
491,frame_0491.jpg,98000,background,0,,
492,frame_0492.jpg,98200,background,0,,
493,frame_0493.jpg,98400,background,0,,
494,frame_0494.jpg,98600,background,0,,
495,frame_0495.jpg,98800,background,0,,
496,frame_0496.jpg,99000,background,0,,
497,frame_0497.jpg,99200,background,0,,
498,frame_0498.jpg,99400,background,0,,
499,frame_0499.jpg,99600,background,0,,
500,frame_0500.jpg,99800,background,0,,
501,frame_0501.jpg,100000,background,0,,
502,frame_0502.jpg,100200,background,0,,
503,frame_0503.jpg,100400,background,0,,
504,frame_0504.jpg,100600,background,0,,
505,frame_0505.jpg,100800,background,0,,
506,frame_0506.jpg,101000,background,0,,
507,frame_0507.jpg,101200,background,0,,
508,frame_0508.jpg,101400,background,0,,
509,frame_0509.jpg,101600,background,0,,
510,frame_0510.jpg,101800,background,0,,
511,frame_0511.jpg,102000,background,0,,
512,frame_0512.jpg,102200,background,0,,
513,frame_0513.jpg,102400,serve,3,19536,400
514,frame_0514.jpg,102600,serve,3,19536,200
515,frame_0515.jpg,102800,serve,3,19536,0
516,frame_0516.jpg,103000,serve,3,19536,200
517,frame_0517.jpg,103200,serve,3,19536,400
518,frame_0518.jpg,103400,background,0,,
519,frame_0519.jpg,103600,background,0,,
520,frame_0520.jpg,103800,background,0,,
521,frame_0521.jpg,104000,background,0,,
522,frame_0522.jpg,104200,background,0,,
523,frame_0523.jpg,104400,background,0,,
524,frame_0524.jpg,104600,background,0,,
525,frame_0525.jpg,104800,background,0,,
526,frame_0526.jpg,105000,background,0,,
527,frame_0527.jpg,105200,background,0,,
528,frame_0528.jpg,105400,background,0,,
529,frame_0529.jpg,105600,background,0,,
530,frame_0530.jpg,105800,background,0,,
531,frame_0531.jpg,106000,background,0,,
532,frame_0532.jpg,106200,background,0,,
533,frame_0533.jpg,106400,background,0,,
534,frame_0534.jpg,106600,background,0,,
535,frame_0535.jpg,106800,background,0,,
536,frame_0536.jpg,107000,background,0,,
537,frame_0537.jpg,107200,background,0,,
538,frame_0538.jpg,107400,serve,3,19537,400
539,frame_0539.jpg,107600,serve,3,19537,200
540,frame_0540.jpg,107800,serve,3,19537,0
541,frame_0541.jpg,108000,serve,3,19537,200
542,frame_0542.jpg,108200,serve,3,19537,400
543,frame_0543.jpg,108400,background,0,,
544,frame_0544.jpg,108600,background,0,,
545,frame_0545.jpg,108800,background,0,,
546,frame_0546.jpg,109000,background,0,,
547,frame_0547.jpg,109200,background,0,,
548,frame_0548.jpg,109400,background,0,,
549,frame_0549.jpg,109600,background,0,,
550,frame_0550.jpg,109800,background,0,,
551,frame_0551.jpg,110000,background,0,,
552,frame_0552.jpg,110200,background,0,,
553,frame_0553.jpg,110400,background,0,,
554,frame_0554.jpg,110600,background,0,,
555,frame_0555.jpg,110800,background,0,,
556,frame_0556.jpg,111000,background,0,,
557,frame_0557.jpg,111200,background,0,,
558,frame_0558.jpg,111400,background,0,,
559,frame_0559.jpg,111600,background,0,,
560,frame_0560.jpg,111800,background,0,,
561,frame_0561.jpg,112000,background,0,,
562,frame_0562.jpg,112200,background,0,,
563,frame_0563.jpg,112400,background,0,,
564,frame_0564.jpg,112600,background,0,,
565,frame_0565.jpg,112800,background,0,,
566,frame_0566.jpg,113000,background,0,,
567,frame_0567.jpg,113200,background,0,,
568,frame_0568.jpg,113400,background,0,,
569,frame_0569.jpg,113600,background,0,,
570,frame_0570.jpg,113800,background,0,,
571,frame_0571.jpg,114000,background,0,,
572,frame_0572.jpg,114200,background,0,,
573,frame_0573.jpg,114400,background,0,,
574,frame_0574.jpg,114600,background,0,,
575,frame_0575.jpg,114800,background,0,,
576,frame_0576.jpg,115000,background,0,,
577,frame_0577.jpg,115200,background,0,,
578,frame_0578.jpg,115400,background,0,,
579,frame_0579.jpg,115600,background,0,,
580,frame_0580.jpg,115800,background,0,,
581,frame_0581.jpg,116000,background,0,,
582,frame_0582.jpg,116200,background,0,,
583,frame_0583.jpg,116400,background,0,,
584,frame_0584.jpg,116600,background,0,,
585,frame_0585.jpg,116800,background,0,,
586,frame_0586.jpg,117000,background,0,,
587,frame_0587.jpg,117200,background,0,,
588,frame_0588.jpg,117400,background,0,,
589,frame_0589.jpg,117600,background,0,,
590,frame_0590.jpg,117800,background,0,,
591,frame_0591.jpg,118000,background,0,,
592,frame_0592.jpg,118200,background,0,,
593,frame_0593.jpg,118400,serve,3,19538,400
594,frame_0594.jpg,118600,serve,3,19538,200
595,frame_0595.jpg,118800,serve,3,19538,0
596,frame_0596.jpg,119000,serve,3,19538,200
597,frame_0597.jpg,119200,serve,3,19538,400
598,frame_0598.jpg,119400,background,0,,
599,frame_0599.jpg,119600,background,0,,
600,frame_0600.jpg,119800,background,0,,
601,frame_0601.jpg,120000,background,0,,
602,frame_0602.jpg,120200,background,0,,
603,frame_0603.jpg,120400,background,0,,
604,frame_0604.jpg,120600,background,0,,
605,frame_0605.jpg,120800,background,0,,
606,frame_0606.jpg,121000,background,0,,
607,frame_0607.jpg,121200,background,0,,
608,frame_0608.jpg,121400,background,0,,
609,frame_0609.jpg,121600,background,0,,
610,frame_0610.jpg,121800,background,0,,
611,frame_0611.jpg,122000,background,0,,
612,frame_0612.jpg,122200,background,0,,
613,frame_0613.jpg,122400,background,0,,
614,frame_0614.jpg,122600,background,0,,
615,frame_0615.jpg,122800,background,0,,
616,frame_0616.jpg,123000,background,0,,
617,frame_0617.jpg,123200,background,0,,
618,frame_0618.jpg,123400,background,0,,
619,frame_0619.jpg,123600,background,0,,
620,frame_0620.jpg,123800,background,0,,
621,frame_0621.jpg,124000,background,0,,
622,frame_0622.jpg,124200,background,0,,
623,frame_0623.jpg,124400,background,0,,
624,frame_0624.jpg,124600,background,0,,
625,frame_0625.jpg,124800,background,0,,
626,frame_0626.jpg,125000,background,0,,
627,frame_0627.jpg,125200,background,0,,
628,frame_0628.jpg,125400,background,0,,
629,frame_0629.jpg,125600,background,0,,
630,frame_0630.jpg,125800,background,0,,
631,frame_0631.jpg,126000,background,0,,
632,frame_0632.jpg,126200,background,0,,
633,frame_0633.jpg,126400,background,0,,
634,frame_0634.jpg,126600,background,0,,
